1.31279999999999605e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.32279999999999597e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.32800000000000017e-09 1.00000000000000004e-10 3.49012021587279744e-02 3.49012021587279675e-02
1.33279999999999589e-08 1.00000000000000004e-10 3.49012021587279744e-02 3.49012021587279744e-02
1.34279999999999582e-08 1.00000000000000004e-10 3.49012021587279744e-02 3.49012021587279744e-02
1.35279999999999574e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.36279999999999567e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.37279999999999559e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279814e-02
1.38279999999999551e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.39279999999999544e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.40279999999999536e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.41279999999999529e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.42279999999999521e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279814e-02
1.42800000000000024e-09 1.00000000000000004e-10 3.49012021587279744e-02 3.49012021587279744e-02
1.43279999999999513e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279744e-02
1.44279999999999506e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279814e-02
1.45279999999999498e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279814e-02
1.46279999999999491e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.47279999999999483e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279744e-02
1.48279999999999476e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279675e-02
1.49279999999999468e-08 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.50279999999999477e-08 1.00000000000000004e-10 3.49012021587279536e-02 3.49012021587279606e-02
1.51279999999999486e-08 1.00000000000000004e-10 3.49012021587279606e-02 3.49012021587279606e-02
1.52279999999999495e-08 1.00000000000000004e-10 3.49012021587279536e-02 3.49012021587279675e-02
1.52800000000000031e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.53279999999999504e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279606e-02
1.54279999999999513e-08 1.00000000000000004e-10 3.49012021587279536e-02 3.49012021587279536e-02
1.55279999999999522e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279536e-02
1.56279999999999531e-08 1.00000000000000004e-10 3.49012021587279675e-02 3.49012021587279606e-02
1.57279999999999540e-08 1.00000000000000004e-10 3.49012021587279536e-02 3.49012021587279606e-02
1.58139999999999787e-08 8.60000000000230709e-11 3.50657155884329802e-02 3.50657155884329941e-02
1.59000000000000001e-08 8.60000000000214165e-11 3.50657155884330357e-02 3.50657155884330357e-02
1.59100000000000015e-08 1.00000000000000010e-11 3.59868875012880965e-02 3.59868875012881034e-02
1.59300000000000010e-08 2.00000000000000020e-11 3.58629114101009228e-02 3.58629063989434060e-02
1.59700000000000001e-08 4.00000000000000040e-11 3.56175187572734669e-02 3.56174996514832531e-02
1.60000000000000029e-11 8.00000000000000145e-12 3.60117868868815166e-02 3.60117868868815166e-02
1.60349999999999977e-08 6.49999999999992586e-11 3.53049922355988116e-02 3.53154574609187213e-02
1.60999999999999986e-08 6.50000000000009129e-11 3.51856083144019838e-02 3.53154574609186728e-02
1.61100000000000000e-08 1.00000000000000010e-11 3.56474748632682054e-02 3.59868875012881034e-02
1.61299999999999995e-08 2.00000000000000020e-11 3.54419317797294922e-02 3.58629063989434060e-02
1.61699999999999985e-08 4.00000000000000040e-11 3.50348539848903753e-02 3.56174996514832531e-02
1.62499999999999999e-08 8.00000000000000081e-11 3.42491974336390087e-02 3.51367044367269232e-02
1.62800000000000038e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.63500000000000008e-08 1.00000000000000004e-10 3.35610735083211112e-02 3.49012021587279536e-02
1.64500000000000017e-08 1.00000000000000004e-10 3.30676864814714033e-02 3.49012021587279536e-02
1.65500000000000026e-08 1.00000000000000004e-10 3.25887308310527646e-02 3.49012021587279536e-02
1.66500000000000035e-08 1.00000000000000004e-10 3.21284338490725740e-02 3.49012021587279536e-02
1.67500000000000044e-08 1.00000000000000004e-10 3.16815803994856815e-02 3.49012021587279536e-02
1.68500000000000053e-08 1.00000000000000004e-10 3.12512818356804611e-02 3.49012021587279536e-02
1.69500000000000062e-08 1.00000000000000004e-10 3.08334561713022766e-02 3.49017799140004803e-02
1.70500000000000071e-08 1.00000000000000004e-10 3.04303921725972218e-02 3.32566808101105449e-02
1.71500000000000080e-08 1.00000000000000004e-10 3.00388720929769329e-02 2.65238435094048847e-02
1.72500000000000089e-08 1.00000000000000004e-10 2.96605754901155330e-02 2.58211125400820349e-02
1.72800000000000044e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
1.73500000000000098e-08 1.00000000000000004e-10 2.92929485981649092e-02 2.50998937960246332e-02
1.74500000000000107e-08 1.00000000000000004e-10 2.89372181454932709e-02 2.44668068509689071e-02
1.75500000000000116e-08 1.00000000000000004e-10 2.85913439264433508e-02 2.38142573189823042e-02
1.76500000000000125e-08 1.00000000000000004e-10 2.82562151865926349e-02 2.32119084384538044e-02
1.77500000000000134e-08 1.00000000000000004e-10 2.79301914219712358e-02 2.25978921681622841e-02
1.78500000000000143e-08 1.00000000000000004e-10 2.76139099442731725e-02 2.20265752461210017e-02
1.79500000000000151e-08 1.00000000000000004e-10 2.73061852207702148e-02 2.14471637405489399e-02
1.80500000000000160e-08 1.00000000000000004e-10 2.66028694694875299e-02 2.09044937253079453e-02
1.81500000000000169e-08 1.00000000000000004e-10 2.41586057276215529e-02 2.03563552183666160e-02
